Departure_Station	Destination_Station	One_Way_Ticket	EasyCard	EasyCard_Senior_Disabled
台北小巨蛋	淡水	55	44	22
台北小巨蛋	頂埔	45	36	18
台北小巨蛋	永寧	45	36	18
台北小巨蛋	土城	40	32	16
台北小巨蛋	海山	40	32	16
台北小巨蛋	亞東醫院	35	28	14
台北小巨蛋	府中	35	28	14
台北小巨蛋	板橋	35	28	14
台北小巨蛋	新埔	30	24	12
台北小巨蛋	江子翠	30	24	12
台北小巨蛋	龍山寺	25	20	10
台北小巨蛋	西門	25	20	10
台北小巨蛋	善導寺	20	16	8
台北小巨蛋	忠孝新生	20	16	8
台北小巨蛋	忠孝復興	20	16	8
台北小巨蛋	忠孝敦化	20	16	8
台北小巨蛋	國父紀念館	20	16	8
台北小巨蛋	市政府	20	16	8
台北小巨蛋	永春	25	20	10
台北小巨蛋	後山埤	25	20	10
台北小巨蛋	昆陽	25	20	10
台北小巨蛋	南港	30	24	12
台北小巨蛋	南港展覽館	30	24	12
台北小巨蛋	象山	25	20	10
台北小巨蛋	世貿中心	25	20	10
台北小巨蛋	信義安和	20	16	8
台北小巨蛋	大安	20	16	8
台北小巨蛋	大安森林公園	20	16	8
台北小巨蛋	北門	20	16	8
台北小巨蛋	中山	20	16	8
台北小巨蛋	松江南京	20	16	8
台北小巨蛋	南京復興	20	16	8
台北小巨蛋	台北小巨蛋	20	16	8
台北小巨蛋	南京三民	20	16	8
台北小巨蛋	松山	20	16	8
台北小巨蛋	輔大	35	28	14
台北小巨蛋	新莊	35	28	14
台北小巨蛋	頭前庄	35	28	14
台北小巨蛋	先嗇宮	30	24	12
台北小巨蛋	三重	30	24	12
台北小巨蛋	菜寮	25	20	10
台北小巨蛋	台北橋	25	20	10
台北小巨蛋	大橋頭	20	16	8
台北小巨蛋	民權西路	20	16	8
台北小巨蛋	中山國小	20	16	8
台北小巨蛋	行天宮	20	16	8
台北小巨蛋	松江南京	20	16	8
台北小巨蛋	忠孝新生	20	16	8
台北小巨蛋	東門	20	16	8
台北小巨蛋	蘆洲	30	24	12
台北小巨蛋	三民高中	30	24	12
台北小巨蛋	徐匯中學	30	24	12
台北小巨蛋	三和國中	30	24	12
台北小巨蛋	三重國小	25	20	10
台北小巨蛋	迴龍	40	32	16
台北小巨蛋	丹鳳	40	32	16
南京三民	松山機場	20	16	8
南京三民	中山國中	20	16	8
南京三民	南京東路	20	16	8
南京三民	忠孝復興	20	16	8
南京三民	大安	20	16	8
南京三民	科技大樓	25	20	10
南京三民	六張犁	25	20	10
南京三民	麟光	25	20	10
南京三民	辛亥	30	24	12
南京三民	萬芳醫院	30	24	12
南京三民	萬芳社區	30	24	12
南京三民	木柵	35	28	14
南京三民	動物園	35	28	14
南京三民	大直	25	20	10
南京三民	劍南路	30	24	12
南京三民	西湖	30	24	12
南京三民	港墘	30	24	12
南京三民	文德	35	28	14
南京三民	內湖	35	28	14
南京三民	大湖公園	35	28	14
南京三民	葫洲	35	28	14
南京三民	東湖	35	28	14
南京三民	南港軟體園區	35	28	14
南京三民	南港展覽館	35	28	14
南京三民	小碧潭	40	32	16
南京三民	新店	40	32	16
南京三民	新店市公所	40	32	16
南京三民	七張	35	28	14
南京三民	大坪林	35	28	14
南京三民	景美	35	28	14
南京三民	萬隆	30	24	12
南京三民	公館	30	24	12
南京三民	台電大樓	25	20	10
南京三民	古亭	25	20	10
南京三民	中正紀念堂	25	20	10
南京三民	小南門	25	20	10
南京三民	頂溪	30	24	12
南京三民	永安市場	30	24	12
南京三民	景安	35	28	14
南京三民	南勢角	35	28	14
南京三民	臺大醫院	25	20	10
南京三民	台北車站	25	20	10
南京三民	台北車站	25	20	10
南京三民	中山	20	16	8
南京三民	雙連	20	16	8
南京三民	民權西路	25	20	10
南京三民	圓山	25	20	10
南京三民	劍潭	30	24	12
南京三民	士林	30	24	12
南京三民	芝山	30	24	12
南京三民	明德	35	28	14
南京三民	石牌	35	28	14
南京三民	唭哩岸	35	28	14
南京三民	奇岩	35	28	14
南京三民	北投	40	32	16
南京三民	新北投	40	32	16
南京三民	復興崗	40	32	16
南京三民	忠義	45	36	18
南京三民	關渡	45	36	18
南京三民	竹圍	50	40	20
南京三民	紅樹林	50	40	20
南京三民	淡水	55	44	22
南京三民	頂埔	50	36	18
南京三民	永寧	45	36	18
南京三民	土城	45	36	18
南京三民	海山	40	32	16
南京三民	亞東醫院	40	32	16
南京三民	府中	35	28	14
南京三民	板橋	35	28	14
南京三民	新埔	35	28	14
南京三民	江子翠	30	24	12
南京三民	龍山寺	25	20	10
南京三民	西門	25	20	10
南京三民	善導寺	25	20	10
南京三民	忠孝新生	20	16	8
南京三民	忠孝復興	20	16	8
南京三民	忠孝敦化	20	16	8
南京三民	國父紀念館	20	16	8
南京三民	市政府	25	20	10
南京三民	永春	25	20	10
南京三民	後山埤	25	20	10
南京三民	昆陽	30	24	12
南京三民	南港	30	24	12
南京三民	南港展覽館	35	28	14
南京三民	象山	25	20	10
南京三民	世貿中心	25	20	10
南京三民	信義安和	25	20	10
南京三民	大安	20	16	8
南京三民	大安森林公園	25	20	10
南京三民	北門	25	20	10
南京三民	中山	20	16	8
南京三民	松江南京	20	16	8
南京三民	南京復興	20	16	8
南京三民	台北小巨蛋	20	16	8
南京三民	南京三民	20	16	8
南京三民	松山	20	16	8
南京三民	輔大	40	32	16
南京三民	新莊	35	28	14
南京三民	頭前庄	35	28	14
南京三民	先嗇宮	35	28	14
南京三民	三重	30	24	12
南京三民	菜寮	30	24	12
南京三民	台北橋	25	20	10
南京三民	大橋頭	25	20	10
南京三民	民權西路	25	20	10
南京三民	中山國小	20	16	8
南京三民	行天宮	20	16	8
南京三民	松江南京	20	16	8
南京三民	忠孝新生	20	16	8
南京三民	東門	25	20	10
南京三民	蘆洲	35	28	14
南京三民	三民高中	35	28	14
南京三民	徐匯中學	30	24	12
南京三民	三和國中	30	24	12
南京三民	三重國小	30	24	12
南京三民	迴龍	45	36	18
南京三民	丹鳳	40	32	16
松山	松山機場	25	20	10
松山	中山國中	20	16	8
松山	南京東路	20	16	8
松山	忠孝復興	20	16	8
松山	大安	25	20	10
松山	科技大樓	25	20	10
松山	六張犁	25	20	10
松山	麟光	30	24	12
松山	辛亥	30	24	12
松山	萬芳醫院	30	24	12
松山	萬芳社區	35	28	14
松山	木柵	35	28	14
松山	動物園	35	28	14
松山	大直	30	24	12
松山	劍南路	30	24	12
松山	西湖	35	28	14
松山	港墘	35	28	14
松山	文德	35	28	14
松山	內湖	40	32	16
松山	大湖公園	40	32	16
松山	葫洲	40	32	16
松山	東湖	40	32	16
松山	南港軟體園區	35	28	14
松山	南港展覽館	35	28	14
松山	小碧潭	40	32	16
松山	新店	40	32	16
松山	新店市公所	40	32	16
松山	七張	40	32	16
松山	大坪林	35	28	14
松山	景美	35	28	14
松山	萬隆	35	28	14
松山	公館	30	24	12
松山	台電大樓	30	24	12
松山	古亭	30	24	12
松山	中正紀念堂	30	24	12
松山	小南門	30	24	12
松山	頂溪	30	24	12
松山	永安市場	35	28	14
松山	景安	35	28	14
松山	南勢角	35	28	14
松山	臺大醫院	25	20	10
松山	台北車站	25	20	10
松山	台北車站	25	20	10
松山	中山	25	20	10
松山	雙連	25	20	10
松山	民權西路	25	20	10
松山	圓山	25	20	10
松山	劍潭	30	24	12
松山	士林	30	24	12
松山	芝山	35	28	14
松山	明德	35	28	14
松山	石牌	35	28	14
松山	唭哩岸	40	32	16
松山	奇岩	40	32	16
松山	北投	40	32	16
松山	新北投	40	32	16
松山	復興崗	45	36	18
松山	忠義	45	36	18
松山	關渡	45	36	18
松山	竹圍	50	40	20
松山	紅樹林	55	44	22
松山	淡水	55	44	22
松山	頂埔	50	40	20
松山	永寧	50	40	20
松山	土城	45	36	18
松山	海山	45	36	18
松山	亞東醫院	40	32	16
松山	府中	40	32	16
松山	板橋	40	32	16
松山	新埔	35	28	14
松山	江子翠	35	28	14
松山	龍山寺	30	24	12
松山	西門	25	20	10
松山	善導寺	25	20	10
松山	忠孝新生	25	20	10
松山	忠孝復興	20	16	8
松山	忠孝敦化	25	20	10
松山	國父紀念館	25	20	10
松山	市政府	25	20	10
松山	永春	25	20	10
松山	後山埤	30	24	12
松山	昆陽	30	24	12
松山	南港	35	28	14
松山	南港展覽館	35	28	14
松山	象山	30	24	12
松山	世貿中心	25	20	10
松山	信義安和	25	20	10
松山	大安	25	20	10
松山	大安森林公園	25	20	10
松山	北門	25	20	10
松山	中山	25	20	10
松山	松江南京	20	16	8
松山	南京復興	20	16	8
松山	台北小巨蛋	20	16	8
松山	南京三民	20	16	8
松山	松山	20	16	8
松山	輔大	40	32	16
松山	新莊	40	32	16
松山	頭前庄	35	28	14
松山	先嗇宮	35	28	14
松山	三重	30	24	12
松山	菜寮	30	24	12
松山	台北橋	30	24	12
松山	大橋頭	25	20	10
松山	民權西路	25	20	10
松山	中山國小	25	20	10
松山	行天宮	25	20	10
松山	松江南京	20	16	8
松山	忠孝新生	25	20	10
松山	東門	25	20	10
松山	蘆洲	35	28	14
松山	三民高中	35	28	14
松山	徐匯中學	35	28	14
松山	三和國中	30	24	12
松山	三重國小	30	24	12
松山	迴龍	45	36	18
松山	丹鳳	45	36	18
輔大	松山機場	40	32	16
輔大	中山國中	35	28	14
輔大	南京東路	35	28	14
輔大	忠孝復興	40	32	16
輔大	大安	40	32	16
輔大	科技大樓	40	32	16
輔大	六張犁	40	32	16
輔大	麟光	45	36	18
輔大	辛亥	45	36	18
輔大	萬芳醫院	50	40	20
輔大	萬芳社區	50	40	20
輔大	木柵	50	40	20
輔大	動物園	50	40	20
輔大	大直	45	36	18
輔大	劍南路	45	36	18
輔大	西湖	50	40	20
輔大	港墘	50	40	20
輔大	文德	50	40	20
輔大	內湖	55	44	22
輔大	大湖公園	55	44	22
輔大	葫洲	55	44	22
輔大	東湖	55	44	22
輔大	南港軟體園區	50	40	20
輔大	南港展覽館	50	40	20
輔大	小碧潭	50	40	20
輔大	新店	50	40	20
輔大	新店市公所	50	40	20
輔大	七張	50	40	20
輔大	大坪林	45	36	18
輔大	景美	45	36	18
輔大	萬隆	45	36	18
輔大	公館	40	32	16
輔大	台電大樓	40	32	16
輔大	古亭	35	28	14
輔大	中正紀念堂	35	28	14
輔大	小南門	35	28	14
輔大	頂溪	40	32	16
輔大	永安市場	45	36	18
輔大	景安	45	36	18
輔大	南勢角	45	36	18
輔大	臺大醫院	35	28	14
輔大	台北車站	35	28	14
輔大	台北車站	35	28	14
輔大	中山	30	24	12
輔大	雙連	30	24	12
輔大	民權西路	30	24	12
輔大	圓山	30	24	12
輔大	劍潭	35	28	14
輔大	士林	35	28	14
輔大	芝山	40	32	16
輔大	明德	40	32	16
輔大	石牌	40	32	16
輔大	唭哩岸	45	36	18
輔大	奇岩	45	36	18
輔大	北投	45	36	18
輔大	新北投	45	36	18
輔大	復興崗	50	40	20
輔大	忠義	50	40	20
輔大	關渡	50	40	20
輔大	竹圍	55	44	22
輔大	紅樹林	55	44	22
輔大	淡水	60	48	24
輔大	頂埔	60	44	22
輔大	永寧	55	44	22
輔大	土城	55	44	22
輔大	海山	50	40	20
輔大	亞東醫院	50	40	20
輔大	府中	45	36	18
輔大	板橋	45	36	18
輔大	新埔	45	36	18
輔大	江子翠	45	36	18
輔大	龍山寺	40	32	16
輔大	西門	35	28	14
輔大	善導寺	35	28	14
輔大	忠孝新生	35	28	14
輔大	忠孝復興	40	32	16
輔大	忠孝敦化	40	32	16
輔大	國父紀念館	40	32	16
輔大	市政府	40	32	16
輔大	永春	45	36	18
輔大	後山埤	45	36	18
輔大	昆陽	45	36	18
輔大	南港	50	40	20
輔大	南港展覽館	50	40	20
輔大	象山	45	36	18
輔大	世貿中心	40	32	16
輔大	信義安和	40	32	16
輔大	大安	40	32	16
輔大	大安森林公園	40	32	16
輔大	北門	35	28	14
輔大	中山	30	24	12
輔大	松江南京	35	28	14
輔大	南京復興	35	28	14
輔大	台北小巨蛋	35	28	14
輔大	南京三民	40	32	16
輔大	松山	40	32	16
輔大	輔大	20	16	8
輔大	新莊	20	16	8
輔大	頭前庄	20	16	8
輔大	先嗇宮	20	16	8
輔大	三重	25	20	10
輔大	菜寮	25	20	10
輔大	台北橋	25	20	10
輔大	大橋頭	30	24	12
輔大	民權西路	30	24	12
輔大	中山國小	30	24	12
輔大	行天宮	35	28	14
輔大	松江南京	35	28	14
輔大	忠孝新生	35	28	14
輔大	東門	40	32	16
輔大	蘆洲	40	32	16
輔大	三民高中	35	28	14
輔大	徐匯中學	35	28	14
輔大	三和國中	35	28	14
輔大	三重國小	30	24	12
輔大	迴龍	20	16	8
輔大	丹鳳	20	16	8
新莊	松山機場	35	28	14
新莊	中山國中	35	28	14
新莊	南京東路	35	28	14
新莊	忠孝復興	35	28	14
新莊	大安	35	28	14
新莊	科技大樓	35	28	14
新莊	六張犁	40	32	16
新莊	麟光	40	32	16
新莊	辛亥	45	36	18
新莊	萬芳醫院	45	36	18
新莊	萬芳社區	45	36	18
新莊	木柵	45	36	18
新莊	動物園	50	40	20
新莊	大直	40	32	16
新莊	劍南路	45	36	18
新莊	西湖	45	36	18
新莊	港墘	45	36	18
新莊	文德	50	40	20
新莊	內湖	50	40	20
新莊	大湖公園	50	40	20
新莊	葫洲	50	40	20
新莊	東湖	50	40	20
新莊	南港軟體園區	50	40	20
新莊	南港展覽館	50	40	20
新莊	小碧潭	50	40	20
新莊	新店	50	40	20
新莊	新店市公所	45	36	18
新莊	七張	45	36	18
新莊	大坪林	45	36	18
新莊	景美	40	32	16
新莊	萬隆	40	32	16
新莊	公館	35	28	14
新莊	台電大樓	35	28	14
新莊	古亭	35	28	14
新莊	中正紀念堂	35	28	14
新莊	小南門	35	28	14
新莊	頂溪	40	32	16
新莊	永安市場	40	32	16
新莊	景安	40	32	16
新莊	南勢角	45	36	18
新莊	臺大醫院	30	24	12
新莊	台北車站	30	24	12
新莊	台北車站	30	24	12
新莊	中山	30	24	12
新莊	雙連	30	24	12
新莊	民權西路	25	20	10
新莊	圓山	30	24	12
新莊	劍潭	30	24	12
新莊	士林	35	28	14
新莊	芝山	35	28	14
新莊	明德	35	28	14
新莊	石牌	40	32	16
新莊	唭哩岸	40	32	16
新莊	奇岩	40	32	16
新莊	北投	40	32	16
新莊	新北投	45	36	18
新莊	復興崗	45	36	18
新莊	忠義	45	36	18
新莊	關渡	50	40	20
新莊	竹圍	55	44	22
新莊	紅樹林	55	44	22
新莊	淡水	60	48	24
新莊	頂埔	55	44	22
新莊	永寧	55	44	22
新莊	土城	50	40	20
新莊	海山	50	40	20
新莊	亞東醫院	45	36	18
新莊	府中	45	36	18
新莊	板橋	45	36	18
新莊	新埔	40	32	16
新莊	江子翠	40	32	16
新莊	龍山寺	35	28	14
新莊	西門	30	24	12
新莊	善導寺	30	24	12
新莊	忠孝新生	35	28	14
新莊	忠孝復興	35	28	14
新莊	忠孝敦化	35	28	14
新莊	國父紀念館	35	28	14
新莊	市政府	40	32	16
新莊	永春	40	32	16
新莊	後山埤	40	32	16
新莊	昆陽	45	36	18
新莊	南港	45	36	18
新莊	南港展覽館	50	40	20
新莊	象山	40	32	16
新莊	世貿中心	40	32	16
新莊	信義安和	40	32	16
新莊	大安	35	28	14
新莊	大安森林公園	35	28	14
新莊	北門	30	24	12
新莊	中山	30	24	12
新莊	松江南京	30	24	12
新莊	南京復興	35	28	14
新莊	台北小巨蛋	35	28	14
新莊	南京三民	35	28	14
新莊	松山	40	32	16
新莊	輔大	20	16	8
新莊	新莊	20	16	8
新莊	頭前庄	20	16	8
新莊	先嗇宮	20	16	8
新莊	三重	20	16	8
新莊	菜寮	20	16	8
新莊	台北橋	25	20	10
新莊	大橋頭	25	20	10
新莊	民權西路	25	20	10
新莊	中山國小	30	24	12
新莊	行天宮	30	24	12
新莊	松江南京	30	24	12
新莊	忠孝新生	35	28	14
新莊	東門	35	28	14
新莊	蘆洲	35	28	14
新莊	三民高中	35	28	14
新莊	徐匯中學	35	28	14
新莊	三和國中	30	24	12
新莊	三重國小	30	24	12
新莊	迴龍	20	16	8
新莊	丹鳳	20	16	8
頭前庄	松山機場	35	28	14
頭前庄	中山國中	35	28	14
頭前庄	南京東路	30	24	12
頭前庄	忠孝復興	35	28	14
頭前庄	大安	35	28	14
頭前庄	科技大樓	35	28	14
頭前庄	六張犁	40	32	16
頭前庄	麟光	40	32	16
頭前庄	辛亥	40	32	16
頭前庄	萬芳醫院	45	36	18
頭前庄	萬芳社區	45	36	18
頭前庄	木柵	45	36	18
頭前庄	動物園	45	36	18
頭前庄	大直	40	32	16
頭前庄	劍南路	40	32	16
頭前庄	西湖	45	36	18
頭前庄	港墘	45	36	18
頭前庄	文德	45	36	18
頭前庄	內湖	50	40	20
頭前庄	大湖公園	50	40	20
頭前庄	葫洲	50	40	20
頭前庄	東湖	50	40	20
頭前庄	南港軟體園區	45	36	18
頭前庄	南港展覽館	45	36	18
頭前庄	小碧潭	45	36	18
頭前庄	新店	45	36	18
頭前庄	新店市公所	45	36	18
頭前庄	七張	45	36	18
頭前庄	大坪林	40	32	16
頭前庄	景美	40	32	16
頭前庄	萬隆	40	32	16
頭前庄	公館	35	28	14
頭前庄	台電大樓	35	28	14
頭前庄	古亭	35	28	14
頭前庄	中正紀念堂	30	24	12
頭前庄	小南門	30	24	12
頭前庄	頂溪	35	28	14
頭前庄	永安市場	40	32	16
頭前庄	景安	40	32	16
頭前庄	南勢角	40	32	16
頭前庄	臺大醫院	30	24	12
頭前庄	台北車站	30	24	12
頭前庄	台北車站	30	24	12
頭前庄	中山	25	20	10
頭前庄	雙連	25	20	10
頭前庄	民權西路	25	20	10
頭前庄	圓山	25	20	10
頭前庄	劍潭	30	24	12
頭前庄	士林	30	24	12
頭前庄	芝山	35	28	14
頭前庄	明德	35	28	14
頭前庄	石牌	35	28	14
頭前庄	唭哩岸	40	32	16
頭前庄	奇岩	40	32	16
頭前庄	北投	40	32	16
頭前庄	新北投	40	32	16
頭前庄	復興崗	45	36	18
頭前庄	忠義	45	36	18
頭前庄	關渡	45	36	18
頭前庄	竹圍	50	40	20
頭前庄	紅樹林	55	44	22
頭前庄	淡水	55	44	22
頭前庄	頂埔	55	40	20
頭前庄	永寧	50	40	20
頭前庄	土城	50	40	20
頭前庄	海山	50	40	20
頭前庄	亞東醫院	45	36	18
頭前庄	府中	45	36	18
頭前庄	板橋	40	32	16
頭前庄	新埔	40	32	16
頭前庄	江子翠	40	32	16
頭前庄	龍山寺	35	28	14
頭前庄	西門	30	24	12
頭前庄	善導寺	30	24	12
頭前庄	忠孝新生	30	24	12
頭前庄	忠孝復興	35	28	14
頭前庄	忠孝敦化	35	28	14
頭前庄	國父紀念館	35	28	14
頭前庄	市政府	35	28	14
頭前庄	永春	40	32	16
頭前庄	後山埤	40	32	16
頭前庄	昆陽	40	32	16
頭前庄	南港	45	36	18
頭前庄	南港展覽館	45	36	18
頭前庄	象山	40	32	16
頭前庄	世貿中心	40	32	16
頭前庄	信義安和	35	28	14
頭前庄	大安	35	28	14
頭前庄	大安森林公園	35	28	14
頭前庄	北門	30	24	12
頭前庄	中山	25	20	10
頭前庄	松江南京	30	24	12
頭前庄	南京復興	30	24	12
頭前庄	台北小巨蛋	35	28	14
頭前庄	南京三民	35	28	14
頭前庄	松山	35	28	14
頭前庄	輔大	20	16	8
頭前庄	新莊	20	16	8
頭前庄	頭前庄	20	16	8
頭前庄	先嗇宮	20	16	8
頭前庄	三重	20	16	8
頭前庄	菜寮	20	16	8
頭前庄	台北橋	20	16	8
頭前庄	大橋頭	25	20	10
頭前庄	民權西路	25	20	10
頭前庄	中山國小	25	20	10
頭前庄	行天宮	30	24	12
頭前庄	松江南京	30	24	12
頭前庄	忠孝新生	30	24	12
頭前庄	東門	35	28	14
頭前庄	蘆洲	35	28	14
頭前庄	三民高中	35	28	14
頭前庄	徐匯中學	30	24	12
頭前庄	三和國中	30	24	12
頭前庄	三重國小	30	24	12
頭前庄	迴龍	25	20	10
頭前庄	丹鳳	20	16	8
先嗇宮	松山機場	35	28	14
先嗇宮	中山國中	30	24	12
先嗇宮	南京東路	30	24	12
先嗇宮	忠孝復興	30	24	12
先嗇宮	大安	30	24	12
先嗇宮	科技大樓	35	28	14
先嗇宮	六張犁	35	28	14
先嗇宮	麟光	35	28	14
先嗇宮	辛亥	40	32	16
先嗇宮	萬芳醫院	40	32	16
先嗇宮	萬芳社區	45	36	18
先嗇宮	木柵	45	36	18
先嗇宮	動物園	45	36	18
先嗇宮	大直	35	28	14
先嗇宮	劍南路	40	32	16
先嗇宮	西湖	40	32	16
先嗇宮	港墘	45	36	18
先嗇宮	文德	45	36	18
先嗇宮	內湖	45	36	18
先嗇宮	大湖公園	50	40	20
先嗇宮	葫洲	50	40	20
先嗇宮	東湖	45	36	18
先嗇宮	南港軟體園區	45	36	18
先嗇宮	南港展覽館	45	36	18
先嗇宮	小碧潭	45	36	18
先嗇宮	新店	45	36	18
先嗇宮	新店市公所	45	36	18
先嗇宮	七張	40	32	16
先嗇宮	大坪林	40	32	16
先嗇宮	景美	40	32	16
先嗇宮	萬隆	35	28	14
先嗇宮	公館	35	28	14
先嗇宮	台電大樓	30	24	12
先嗇宮	古亭	30	24	12
先嗇宮	中正紀念堂	30	24	12
先嗇宮	小南門	30	24	12
先嗇宮	頂溪	35	28	14
先嗇宮	永安市場	35	28	14
先嗇宮	景安	40	32	16
先嗇宮	南勢角	40	32	16
先嗇宮	臺大醫院	25	20	10
先嗇宮	台北車站	25	20	10
先嗇宮	台北車站	25	20	10
先嗇宮	中山	25	20	10
先嗇宮	雙連	25	20	10
先嗇宮	民權西路	25	20	10
先嗇宮	圓山	25	20	10
先嗇宮	劍潭	30	24	12
先嗇宮	士林	30	24	12
先嗇宮	芝山	30	24	12
先嗇宮	明德	35	28	14
先嗇宮	石牌	35	28	14
先嗇宮	唭哩岸	35	28	14
先嗇宮	奇岩	35	28	14
先嗇宮	北投	40	32	16
先嗇宮	新北投	40	32	16
先嗇宮	復興崗	40	32	16
先嗇宮	忠義	45	36	18
先嗇宮	關渡	45	36	18
先嗇宮	竹圍	50	40	20
先嗇宮	紅樹林	50	40	20
先嗇宮	淡水	55	44	22
先嗇宮	頂埔	55	40	20
先嗇宮	永寧	50	40	20
先嗇宮	土城	50	40	20
先嗇宮	海山	45	36	18
先嗇宮	亞東醫院	45	36	18
先嗇宮	府中	40	32	16
先嗇宮	板橋	40	32	16
先嗇宮	新埔	35	28	14
先嗇宮	江子翠	35	28	14
先嗇宮	龍山寺	30	24	12
先嗇宮	西門	30	24	12
先嗇宮	善導寺	25	20	10
先嗇宮	忠孝新生	30	24	12
先嗇宮	忠孝復興	30	24	12
先嗇宮	忠孝敦化	30	24	12
先嗇宮	國父紀念館	35	28	14
先嗇宮	市政府	35	28	14
先嗇宮	永春	35	28	14
先嗇宮	後山埤	40	32	16
先嗇宮	昆陽	40	32	16
先嗇宮	南港	40	32	16
先嗇宮	南港展覽館	45	36	18
先嗇宮	象山	35	28	14
先嗇宮	世貿中心	35	28	14
先嗇宮	信義安和	35	28	14
先嗇宮	大安	30	24	12
先嗇宮	大安森林公園	30	24	12
先嗇宮	北門	25	20	10
先嗇宮	中山	25	20	10
先嗇宮	松江南京	25	20	10
先嗇宮	南京復興	30	24	12
先嗇宮	台北小巨蛋	30	24	12
先嗇宮	南京三民	35	28	14
先嗇宮	松山	35	28	14
先嗇宮	輔大	20	16	8
先嗇宮	新莊	20	16	8
先嗇宮	頭前庄	20	16	8
先嗇宮	先嗇宮	20	16	8
先嗇宮	三重	20	16	8
先嗇宮	菜寮	20	16	8
先嗇宮	台北橋	20	16	8
先嗇宮	大橋頭	20	16	8
先嗇宮	民權西路	25	20	10
先嗇宮	中山國小	25	20	10
先嗇宮	行天宮	25	20	10
先嗇宮	松江南京	25	20	10
先嗇宮	忠孝新生	30	24	12
先嗇宮	東門	30	24	12
先嗇宮	蘆洲	30	24	12
先嗇宮	三民高中	30	24	12
先嗇宮	徐匯中學	30	24	12
先嗇宮	三和國中	30	24	12
先嗇宮	三重國小	25	20	10
先嗇宮	迴龍	25	20	10
先嗇宮	丹鳳	25	20	10
三重	松山機場	30	24	12
三重	中山國中	30	24	12
三重	南京東路	25	20	10
三重	忠孝復興	30	24	12
三重	大安	30	24	12
三重	科技大樓	30	24	12
三重	六張犁	35	28	14
三重	麟光	35	28	14
三重	辛亥	35	28	14
三重	萬芳醫院	40	32	16
三重	萬芳社區	40	32	16
三重	木柵	40	32	16
三重	動物園	40	32	16
三重	大直	35	28	14
三重	劍南路	35	28	14
三重	西湖	40	32	16
三重	港墘	40	32	16
三重	文德	40	32	16
三重	內湖	45	36	18
三重	大湖公園	45	36	18
三重	葫洲	45	36	18
三重	東湖	45	36	18
三重	南港軟體園區	40	32	16
三重	南港展覽館	40	32	16
三重	小碧潭	40	32	16
三重	新店	40	32	16
三重	新店市公所	40	32	16
三重	七張	40	32	16
三重	大坪林	35	28	14
三重	景美	35	28	14
三重	萬隆	35	28	14
三重	公館	30	24	12
三重	台電大樓	30	24	12
三重	古亭	30	24	12
三重	中正紀念堂	25	20	10
三重	小南門	25	20	10
三重	頂溪	30	24	12
三重	永安市場	35	28	14
三重	景安	35	28	14
三重	南勢角	35	28	14
三重	臺大醫院	25	20	10
三重	台北車站	25	20	10
三重	台北車站	25	20	10
三重	中山	20	16	8
三重	雙連	20	16	8
三重	民權西路	20	16	8
三重	圓山	20	16	8
三重	劍潭	25	20	10
三重	士林	25	20	10
三重	芝山	30	24	12
三重	明德	30	24	12
三重	石牌	30	24	12
三重	唭哩岸	35	28	14
三重	奇岩	35	28	14
三重	北投	35	28	14
三重	新北投	35	28	14
三重	復興崗	40	32	16
三重	忠義	40	32	16
三重	關渡	40	32	16
三重	竹圍	45	36	18
三重	紅樹林	50	40	20
三重	淡水	50	40	20
三重	頂埔	50	36	18
三重	永寧	45	36	18
三重	土城	45	36	18
三重	海山	45	36	18
三重	亞東醫院	40	32	16
三重	府中	40	32	16
三重	板橋	35	28	14
三重	新埔	35	28	14
三重	江子翠	35	28	14
三重	龍山寺	30	24	12
三重	西門	25	20	10
三重	善導寺	25	20	10
三重	忠孝新生	25	20	10
三重	忠孝復興	30	24	12
三重	忠孝敦化	30	24	12
三重	國父紀念館	30	24	12
三重	市政府	30	24	12
三重	永春	35	28	14
三重	後山埤	35	28	14
三重	昆陽	35	28	14
三重	南港	40	32	16
三重	南港展覽館	40	32	16
三重	象山	35	28	14
三重	世貿中心	35	28	14
三重	信義安和	30	24	12
三重	大安	30	24	12
三重	大安森林公園	30	24	12
三重	北門	25	20	10
三重	中山	20	16	8
三重	松江南京	25	20	10
三重	南京復興	25	20	10
三重	台北小巨蛋	30	24	12
三重	南京三民	30	24	12
三重	松山	30	24	12
三重	輔大	25	20	10
三重	新莊	20	16	8
三重	頭前庄	20	16	8
三重	先嗇宮	20	16	8
三重	三重	20	16	8
三重	菜寮	20	16	8
三重	台北橋	20	16	8
三重	大橋頭	20	16	8
三重	民權西路	20	16	8
三重	中山國小	20	16	8
三重	行天宮	25	20	10
三重	松江南京	25	20	10
三重	忠孝新生	25	20	10
三重	東門	30	24	12
三重	蘆洲	30	24	12
三重	三民高中	30	24	12
三重	徐匯中學	25	20	10
三重	三和國中	25	20	10
三重	三重國小	25	20	10
三重	迴龍	30	24	12
三重	丹鳳	25	20	10
菜寮	松山機場	30	24	12
菜寮	中山國中	25	20	10
菜寮	南京東路	25	20	10
菜寮	忠孝復興	25	20	10
菜寮	大安	30	24	12
菜寮	科技大樓	30	24	12
菜寮	六張犁	30	24	12
菜寮	麟光	35	28	14
菜寮	辛亥	35	28	14
菜寮	萬芳醫院	35	28	14
菜寮	萬芳社區	40	32	16
菜寮	木柵	40	32	16
